Q96CU4,Q96CU4_HUMAN,31589,30-40,30-40 kDa
Q92879,CELF1_HUMAN,52063,50-60,50-60 kDa
Q969M2,CXA10_HUMAN,61872,60-70,60-70 kDa
Q96A23,CPNE4_HUMAN,62395,60-70,60-70 kDa
Q96BA8,CR3L1_HUMAN,57005,50-60,50-60 kDa
Q96BI3,APH1A_HUMAN,28996,20-30,20-30 kDa
Q92478,CLC2B_HUMAN,17307,10-20,10-20 kDa
Q96A70,AZIN2_HUMAN,49980,40-50,40-50 kDa
Q96AQ1,CC74A_HUMAN,41605,40-50,40-50 kDa
Q8WZ19,BACD1_HUMAN,36357,30-40,30-40 kDa
Q92567,F168A_HUMAN,26184,20-30,20-30 kDa
Q96AY2,EME1_HUMAN,63252,60-70,60-70 kDa
Q96BN6,F149B_HUMAN,64618,60-70,60-70 kDa
Q96CS3,FAF2_HUMAN,52623,50-60,50-60 kDa
Q96AP0,ACD_HUMAN,48967,40-50,40-50 kDa
Q96D09,GASP2_HUMAN,93773,90-100,90-100 kDa
Q92585,MAML1_HUMAN,108054,100-110,100-110 kDa
Q96CX2,KCD12_HUMAN,35701,30-40,30-40 kDa
Q8WYQ9,ZCH14_HUMAN,100042,100-110,100-110 kDa
Q96A73,P33MX_HUMAN,33247,30-40,30-40 kDa
Q8WXH2,JPH3_HUMAN,81469,80-90,80-90 kDa
Q92932,PTPR2_HUMAN,111271,110-120,110-120 kDa
Q96C03,MID49_HUMAN,49269,40-50,40-50 kDa
Q96B67,ARRD3_HUMAN,46395,40-50,40-50 kDa
Q96CW1,AP2M1_HUMAN,49655,40-50,40-50 kDa
Q96CV9,OPTN_HUMAN,65922,60-70,60-70 kDa
Q8WW33,GTSF1_HUMAN,19266,10-20,10-20 kDa
Q96AQ6,PBIP1_HUMAN,80643,80-90,80-90 kDa
Q96DY7,MTBP_HUMAN,102193,100-110,100-110 kDa
Q92529,SHC3_HUMAN,64056,60-70,60-70 kDa
Q92791,SC65_HUMAN,50381,50-60,50-60 kDa
Q96C45,ULK4_HUMAN,142442,140-150,140-150 kDa
Q8WVZ7,RN133_HUMAN,42294,40-50,40-50 kDa
Q92530,PSMF1_HUMAN,29817,20-30,20-30 kDa
Q92785,REQU_HUMAN,44155,40-50,40-50 kDa
Q92966,SNPC3_HUMAN,46753,40-50,40-50 kDa
Q969Q0,RL36L_HUMAN,12469,10-20,10-20 kDa
Q96E17,RAB3C_HUMAN,25952,20-30,20-30 kDa
Q8WYP3,RIN2_HUMAN,100163,100-110,100-110 kDa
Q92823,NRCAM_HUMAN,143890,140-150,140-150 kDa
Q96E52,OMA1_HUMAN,60120,60-70,60-70 kDa
Q96CG3,TIFA_HUMAN,21445,20-30,20-30 kDa
Q96DN5,TBC31_HUMAN,124189,120-130,120-130 kDa
Q969M3,YIPF5_HUMAN,27989,20-30,20-30 kDa
Q96AJ9,VTI1A_HUMAN,25218,20-30,20-30 kDa
Q92618,ZN516_HUMAN,124289,120-130,120-130 kDa
Q969E3,UCN3_HUMAN,17961,10-20,10-20 kDa
Q96D37,Q96D37_HUMAN,91991,90-100,90-100 kDa
Q96EF9,ZHX1R_HUMAN,33285,30-40,30-40 kDa
Q96EF9,ZHX1R_HUMAN,43273,40-50,40-50 kDa
Q96EF9,ZHX1R_HUMAN,98098,90-100,90-100 kDa
Q92544,TM9S4_HUMAN,74519,70-80,70-80 kDa
Q92833,JARD2_HUMAN,138734,130-140,130-140 kDa
Q969V6,MRTFA_HUMAN,98919,90-100,90-100 kDa
Q96AN5,TM143_HUMAN,51715,50-60,50-60 kDa
Q96AY4,TTC28_HUMAN,270884,270-280,270-280 kDa
Q8WXI7,MUC16_HUMAN,1519175,1510-1520,1510-1520 kDa
Q969N2,PIGT_HUMAN,65700,60-70,60-70 kDa
Q8WW01,SEN15_HUMAN,18641,10-20,10-20 kDa
Q92765,SFRP3_HUMAN,36254,30-40,30-40 kDa
Q96BP3,PPWD1_HUMAN,73575,70-80,70-80 kDa
Q92854,SEM4D_HUMAN,96150,90-100,90-100 kDa
Q8WXA9,SREK1_HUMAN,59380,50-60,50-60 kDa
Q92561,PHYIP_HUMAN,37573,30-40,30-40 kDa
Q96DA6,TIM14_HUMAN,12499,10-20,10-20 kDa
Q96EC8,YIPF6_HUMAN,26256,20-30,20-30 kDa
Q92832,NELL1_HUMAN,89635,80-90,80-90 kDa
Q8WXS3,BAALC_HUMAN,15551,10-20,10-20 kDa
Q8WXA3,RUFY2_HUMAN,70010,70-80,70-80 kDa
Q8WXF3,REL3_HUMAN,15451,10-20,10-20 kDa
Q8WXG8,S100Z_HUMAN,11620,10-20,10-20 kDa
Q92541,RTF1_HUMAN,80313,80-90,80-90 kDa
Q92922,SMRC1_HUMAN,122867,120-130,120-130 kDa
Q96AG3,S2546_HUMAN,46174,40-50,40-50 kDa
Q8WZ84,OR8D1_HUMAN,34445,30-40,30-40 kDa
Q8WWY3,PRP31_HUMAN,55456,50-60,50-60 kDa
Q92786,PROX1_HUMAN,83203,80-90,80-90 kDa
Q92783,STAM1_HUMAN,59180,50-60,50-60 kDa
Q96AX2,RAB37_HUMAN,24815,20-30,20-30 kDa
Q96DV4,RM38_HUMAN,44597,40-50,40-50 kDa
Q92552,RT27_HUMAN,47611,40-50,40-50 kDa
Q92911,SC5A5_HUMAN,68666,60-70,60-70 kDa
Q96A44,SPSB4_HUMAN,30179,30-40,30-40 kDa
Q92625,ANS1A_HUMAN,123108,120-130,120-130 kDa
Q92572,AP3S1_HUMAN,21732,20-30,20-30 kDa
Q96D05,F241B_HUMAN,13238,10-20,10-20 kDa
Q8WXG6,MADD_HUMAN,183303,180-190,180-190 kDa
Q96A59,MALD3_HUMAN,44911,40-50,40-50 kDa
Q96BR5,COA7_HUMAN,25709,20-30,20-30 kDa
Q8WWM7,ATX2L_HUMAN,113374,110-120,110-120 kDa
Q92754,AP2C_HUMAN,49177,40-50,40-50 kDa
Q96BJ3,AIDA_HUMAN,35023,30-40,30-40 kDa
Q96BM1,ANKR9_HUMAN,34295,30-40,30-40 kDa
Q96CP6,ASTRA_HUMAN,80680,80-90,80-90 kDa
Q8WYS2,Q8WYS2_HUMAN,15662,10-20,10-20 kDa
Q96BE9,Q96BE9_HUMAN,12001,10-20,10-20 kDa
Q92485,ASM3B_HUMAN,50814,50-60,50-60 kDa
Q96D96,HVCN1_HUMAN,31683,30-40,30-40 kDa
Q96C01,F136A_HUMAN,15641,10-20,10-20 kDa
Q8WVX3,CD003_HUMAN,7604,0-10,0-10 kDa
Q8WWU5,TCP11_HUMAN,56141,50-60,50-60 kDa
Q92878,RAD50_HUMAN,153892,150-160,150-160 kDa
Q96A09,TET5B_HUMAN,46688,40-50,40-50 kDa
Q8WWB7,GLMP_HUMAN,43864,40-50,40-50 kDa
Q93091,RNAS6_HUMAN,17196,10-20,10-20 kDa
Q96E16,SMI19_HUMAN,12439,10-20,10-20 kDa
Q969U6,FBXW5_HUMAN,63922,60-70,60-70 kDa
Q96EK4,THA11_HUMAN,34455,30-40,30-40 kDa
Q92185,SIA8A_HUMAN,40519,40-50,40-50 kDa
Q92574,TSC1_HUMAN,129767,120-130,120-130 kDa
Q92797,SYMPK_HUMAN,141148,140-150,140-150 kDa
Q969M1,TM40L_HUMAN,33917,30-40,30-40 kDa
Q8WWY7,WFD12_HUMAN,12050,10-20,10-20 kDa
Q96E14,RMI2_HUMAN,15865,10-20,10-20 kDa
Q96EA4,SPDLY_HUMAN,70172,70-80,70-80 kDa
Q93033,IGSF2_HUMAN,115109,110-120,110-120 kDa
Q96BZ4,PLD4_HUMAN,55626,50-60,50-60 kDa
Q96AT1,K1143_HUMAN,17465,10-20,10-20 kDa
Q969X6,UTP4_HUMAN,76890,70-80,70-80 kDa
Q96B65,Q96B65_HUMAN,52153,50-60,50-60 kDa
Q96AT9,RPE_HUMAN,24928,20-30,20-30 kDa
Q96D70,R3HD4_HUMAN,30350,30-40,30-40 kDa
Q96E41,Q96E41_HUMAN,49525,40-50,40-50 kDa
Q92503,S14L1_HUMAN,81250,80-90,80-90 kDa
Q96DL1,NXPE2_HUMAN,64901,60-70,60-70 kDa
Q96A37,RN166_HUMAN,26122,20-30,20-30 kDa
Q96D15,RCN3_HUMAN,37493,30-40,30-40 kDa
Q96E11,RRFM_HUMAN,29277,20-30,20-30 kDa
Q8WYJ6,SEPT1_HUMAN,42386,40-50,40-50 kDa
Q969S0,S35B4_HUMAN,37424,30-40,30-40 kDa
Q8WWW0,RASF5_HUMAN,47090,40-50,40-50 kDa
Q92526,TCPW_HUMAN,57821,50-60,50-60 kDa
Q92930,RAB8B_HUMAN,23584,20-30,20-30 kDa
Q96CP7,TLCD1_HUMAN,28548,20-30,20-30 kDa
Q8WXF0,SRS12_HUMAN,30512,30-40,30-40 kDa
Q969F1,TF3C6_HUMAN,24049,20-30,20-30 kDa
Q96B77,TM186_HUMAN,24893,20-30,20-30 kDa
Q96EL3,RM53_HUMAN,12107,10-20,10-20 kDa
Q8WYW5,Q8WYW5_HUMAN,16505,10-20,10-20 kDa
Q92563,TICN2_HUMAN,46779,40-50,40-50 kDa
Q8WWA1,TMM40_HUMAN,25495,20-30,20-30 kDa
Q96B21,TM45B_HUMAN,31826,30-40,30-40 kDa
Q96BQ3,TRI43_HUMAN,52265,50-60,50-60 kDa
Q96CM3,RUSD4_HUMAN,42205,40-50,40-50 kDa
Q92748,THRSP_HUMAN,16561,10-20,10-20 kDa
Q969I6,S38A4_HUMAN,60764,60-70,60-70 kDa
Q96A49,SYAP1_HUMAN,39933,30-40,30-40 kDa
Q92979,NEP1_HUMAN,26720,20-30,20-30 kDa
Q969Y0,NXPE3_HUMAN,63800,60-70,60-70 kDa
Q96DU9,PABP5_HUMAN,43331,40-50,40-50 kDa
Q8WWR9,PDPFL_HUMAN,9188,0-10,0-10 kDa
Q8WZ73,RFFL_HUMAN,40514,40-50,40-50 kDa
Q96DX4,RSPRY_HUMAN,64180,60-70,60-70 kDa
Q96DD0,LRC39_HUMAN,38793,30-40,30-40 kDa
Q92896,GSLG1_HUMAN,134552,130-140,130-140 kDa
Q93074,MED12_HUMAN,243081,240-250,240-250 kDa
Q96DN6,MBD6_HUMAN,101201,100-110,100-110 kDa
Q96EK2,PF21B_HUMAN,57455,50-60,50-60 kDa
Q92859,NEO1_HUMAN,160017,160-170,160-170 kDa
Q96BX8,MOB3A_HUMAN,25464,20-30,20-30 kDa
Q92766,RREB1_HUMAN,181420,180-190,180-190 kDa
Q8WW36,ZCH13_HUMAN,18005,10-20,10-20 kDa
Q8WY91,THAP4_HUMAN,62890,60-70,60-70 kDa
Q96DZ7,T4S19_HUMAN,22433,20-30,20-30 kDa
Q8WXH5,SOCS4_HUMAN,50623,50-60,50-60 kDa
Q96B97,SH3K1_HUMAN,73126,70-80,70-80 kDa
Q96DX8,RTP4_HUMAN,27863,20-30,20-30 kDa
Q8WWB5,PIHD2_HUMAN,35957,30-40,30-40 kDa
Q8WWL2,SPIR2_HUMAN,79671,70-80,70-80 kDa
Q92581,SL9A6_HUMAN,74162,70-80,70-80 kDa
Q96A28,SLAF9_HUMAN,32436,30-40,30-40 kDa
Q96BD8,SKA1_HUMAN,29484,20-30,20-30 kDa
Q8WXI8,CLC4D_HUMAN,24704,20-30,20-30 kDa
Q8WYA1,BMAL2_HUMAN,70887,70-80,70-80 kDa
Q92858,ATOH1_HUMAN,38160,30-40,30-40 kDa
Q969G5,CAVN3_HUMAN,27701,20-30,20-30 kDa
Q96B13,Q96B13_HUMAN,44878,40-50,40-50 kDa
Q96CF2,CHM4C_HUMAN,26411,20-30,20-30 kDa
Q8WW22,DNJA4_HUMAN,44798,40-50,40-50 kDa
Q8WWH4,ASZ1_HUMAN,53458,50-60,50-60 kDa
Q92908,GATA6_HUMAN,60033,60-70,60-70 kDa
Q96BJ8,ELMO3_HUMAN,81467,80-90,80-90 kDa
Q96D03,DDT4L_HUMAN,21740,20-30,20-30 kDa
Q8WW38,FOG2_HUMAN,128159,120-130,120-130 kDa
Q8WWZ7,ABCA5_HUMAN,186508,180-190,180-190 kDa
Q96CJ1,EAF2_HUMAN,28792,20-30,20-30 kDa
Q8WWL7,CCNB3_HUMAN,157916,150-160,150-160 kDa
Q8WXE0,CSKI2_HUMAN,126783,120-130,120-130 kDa
Q8WYQ5,DGCR8_HUMAN,86045,80-90,80-90 kDa
Q96DZ9,CKLF5_HUMAN,24653,20-30,20-30 kDa
Q96A26,F162A_HUMAN,17342,10-20,10-20 kDa
Q96CN5,LRC45_HUMAN,75951,70-80,70-80 kDa
Q8WXI4,ACO11_HUMAN,68492,60-70,60-70 kDa
Q8WXF7,ATLA1_HUMAN,63544,60-70,60-70 kDa
Q92543,SNX19_HUMAN,108598,100-110,100-110 kDa
Q92734,TFG_HUMAN,43448,40-50,40-50 kDa
Q969E4,TCAL3_HUMAN,22502,20-30,20-30 kDa
Q969W0,SPTSA_HUMAN,8466,0-10,0-10 kDa
Q8WXW3,PIBF1_HUMAN,89805,80-90,80-90 kDa
Q8WZ60,KLHL6_HUMAN,70359,70-80,70-80 kDa
Q96DB5,RMD1_HUMAN,35808,30-40,30-40 kDa
Q92994,TF3B_HUMAN,73840,70-80,70-80 kDa
Q96DM3,RMC1_HUMAN,74975,70-80,70-80 kDa
Q92504,S39A7_HUMAN,50118,50-60,50-60 kDa
Q969H6,POP5_HUMAN,18820,10-20,10-20 kDa
Q969K3,RNF34_HUMAN,41641,40-50,40-50 kDa
Q969E2,SCAM4_HUMAN,25728,20-30,20-30 kDa
Q96BH1,RNF25_HUMAN,51219,50-60,50-60 kDa
Q8WZ71,TM158_HUMAN,30404,30-40,30-40 kDa
Q92954,PRG4_HUMAN,151061,150-160,150-160 kDa
Q96D21,RHES_HUMAN,30366,30-40,30-40 kDa
Q96DA2,RB39B_HUMAN,24622,20-30,20-30 kDa
Q92781,RDH5_HUMAN,34979,30-40,30-40 kDa
Q96AZ1,EFMT3_HUMAN,24911,20-30,20-30 kDa
Q96BP2,CHCH1_HUMAN,13475,10-20,10-20 kDa
Q96BY6,DOC10_HUMAN,249531,240-250,240-250 kDa
Q92838,EDA_HUMAN,41294,40-50,40-50 kDa
Q969L2,MAL2_HUMAN,19125,10-20,10-20 kDa
Q8WY07,CTR3_HUMAN,67169,60-70,60-70 kDa
Q969Z0,FAKD4_HUMAN,70738,70-80,70-80 kDa
Q96AQ9,F131C_HUMAN,30351,30-40,30-40 kDa
Q96BS2,CHP3_HUMAN,24750,20-30,20-30 kDa
Q96DY2,DRC10_HUMAN,52359,50-60,50-60 kDa
Q8WWV1,Q8WWV1_HUMAN,34179,30-40,30-40 kDa
Q92611,EDEM1_HUMAN,73768,70-80,70-80 kDa
Q92949,FOXJ1_HUMAN,45247,40-50,40-50 kDa
Q92619,HMHA1_HUMAN,124614,120-130,120-130 kDa
Q96CT2,KLH29_HUMAN,94228,90-100,90-100 kDa
Q96DE0,NUD16_HUMAN,21273,20-30,20-30 kDa
Q96ED9,HOOK2_HUMAN,83207,80-90,80-90 kDa
Q969E1,LEAP2_HUMAN,8814,0-10,0-10 kDa
Q8WWU7,ITLN2_HUMAN,36212,30-40,30-40 kDa
Q969V3,NCLN_HUMAN,62974,60-70,60-70 kDa
Q8WW52,F151A_HUMAN,64028,60-70,60-70 kDa
Q92621,NU205_HUMAN,227922,220-230,220-230 kDa
Q92844,TANK_HUMAN,47816,40-50,40-50 kDa
Q96BW1,UPP_HUMAN,33786,30-40,30-40 kDa
Q96EM0,T3HPD_HUMAN,38138,30-40,30-40 kDa
Q96AC6,KIFC2_HUMAN,90147,90-100,90-100 kDa
Q8WZ59,TM190_HUMAN,19457,10-20,10-20 kDa
Q92558,WASF1_HUMAN,61652,60-70,60-70 kDa
Q96C24,SYTL4_HUMAN,76024,70-80,70-80 kDa
Q8WWG1,NRG4_HUMAN,12722,10-20,10-20 kDa
Q96A00,PP14A_HUMAN,16693,10-20,10-20 kDa
Q96CC6,RHDF1_HUMAN,97401,90-100,90-100 kDa
Q96E39,RMXL1_HUMAN,42142,40-50,40-50 kDa
Q96EN9,REX1B_HUMAN,22599,20-30,20-30 kDa
Q92508,PIEZ1_HUMAN,286790,280-290,280-290 kDa
Q92576,PHF3_HUMAN,229481,220-230,220-230 kDa
Q92692,NECT2_HUMAN,57742,50-60,50-60 kDa
Q96CM4,NXNL1_HUMAN,23943,20-30,20-30 kDa
Q96EH8,NEUL3_HUMAN,28789,20-30,20-30 kDa
Q8WVZ1,ZDH19_HUMAN,34352,30-40,30-40 kDa
Q96A98,TIP39_HUMAN,11202,10-20,10-20 kDa
Q96C00,ZBTB9_HUMAN,50602,50-60,50-60 kDa
Q8WXB4,ZN606_HUMAN,91812,90-100,90-100 kDa
Q93097,WNT2B_HUMAN,43770,40-50,40-50 kDa
Q96AP4,ZUP1_HUMAN,65959,60-70,60-70 kDa
Q96EG3,ZN837_HUMAN,58078,50-60,50-60 kDa
Q969G2,LHX4_HUMAN,43124,40-50,40-50 kDa
Q969G9,NKD1_HUMAN,52285,50-60,50-60 kDa
Q969I3,GLYL1_HUMAN,35101,30-40,30-40 kDa
Q92982,NINJ1_HUMAN,16345,10-20,10-20 kDa
Q96E22,NGBR_HUMAN,33224,30-40,30-40 kDa
Q92540,SMG7_HUMAN,127282,120-130,120-130 kDa
Q92546,RGP1_HUMAN,42455,40-50,40-50 kDa
Q92629,SGCD_HUMAN,32071,30-40,30-40 kDa
Q96A35,RM24_HUMAN,24915,20-30,20-30 kDa
Q96A58,RERG_HUMAN,22608,20-30,20-30 kDa
Q92728,Q92728_HUMAN,5392,0-10,0-10 kDa
Q969G6,RIFK_HUMAN,17623,10-20,10-20 kDa
Q96AH8,RAB7B_HUMAN,22511,20-30,20-30 kDa
Q8WWN9,ICEF1_HUMAN,100365,100-110,100-110 kDa
Q8WWN9,ICEF1_HUMAN,48993,40-50,40-50 kDa
Q96AQ7,CIDEC_HUMAN,26754,20-30,20-30 kDa
Q96DE5,APC16_HUMAN,11667,10-20,10-20 kDa
Q96DR5,BPIA2_HUMAN,27011,20-30,20-30 kDa
Q8WWZ4,ABCAA_HUMAN,175790,170-180,170-180 kDa
Q8WXQ8,CBPA5_HUMAN,49036,40-50,40-50 kDa
Q8WYK0,ACO12_HUMAN,62034,60-70,60-70 kDa
Q8WWF1,CA054_HUMAN,14923,10-20,10-20 kDa
Q8WXG9,AGRV1_HUMAN,693069,690-700,690-700 kDa
Q969Q4,ARL11_HUMAN,21391,20-30,20-30 kDa
Q96BQ5,CC127_HUMAN,30834,30-40,30-40 kDa
Q8WXX5,DNJC9_HUMAN,29910,20-30,20-30 kDa
Q92989,CLP1_HUMAN,47646,40-50,40-50 kDa
Q96A22,CK052_HUMAN,13921,10-20,10-20 kDa
Q8WWF8,CAPSL_HUMAN,24229,20-30,20-30 kDa
Q8WXE1,ATRIP_HUMAN,85838,80-90,80-90 kDa
Q92796,DLG3_HUMAN,90314,90-100,90-100 kDa
Q96B33,CLD23_HUMAN,31915,30-40,30-40 kDa
Q96CD2,COAC_HUMAN,22395,20-30,20-30 kDa
Q96DR7,ARHGQ_HUMAN,97346,90-100,90-100 kDa
Q8WYA6,CTBL1_HUMAN,65173,60-70,60-70 kDa
Q92685,ALG3_HUMAN,50126,50-60,50-60 kDa
Q96CG8,CTHR1_HUMAN,26224,20-30,20-30 kDa
Q8WY22,BRI3B_HUMAN,27836,20-30,20-30 kDa
Q8WZ55,BSND_HUMAN,35197,30-40,30-40 kDa
Q92764,KRT35_HUMAN,50361,50-60,50-60 kDa
Q96DS6,M4A6E_HUMAN,15909,10-20,10-20 kDa
Q969Y2,GTPB3_HUMAN,52058,50-60,50-60 kDa
Q96DE9,EOLA2_HUMAN,17780,10-20,10-20 kDa
Q96EK7,F120B_HUMAN,103783,100-110,100-110 kDa
Q92784,DPF3_HUMAN,43084,40-50,40-50 kDa
Q92917,GPKOW_HUMAN,52229,50-60,50-60 kDa
Q969X5,ERGI1_HUMAN,32592,30-40,30-40 kDa
Q96AP7,ESAM_HUMAN,41176,40-50,40-50 kDa
Q96BQ1,FAM3D_HUMAN,24963,20-30,20-30 kDa
Q96AD8,Q96AD8_HUMAN,15460,10-20,10-20 kDa
Q96DF8,ESS2_HUMAN,52568,50-60,50-60 kDa
Q96DZ1,ERLEC_HUMAN,54858,50-60,50-60 kDa
Q8WZA9,IRGQ_HUMAN,62717,60-70,60-70 kDa
Q96EH3,MASU1_HUMAN,26170,20-30,20-30 kDa
Q96EK6,GNA1_HUMAN,20749,20-30,20-30 kDa
Q92813,IOD2_HUMAN,30552,30-40,30-40 kDa
Q92839,HYAS1_HUMAN,64832,60-70,60-70 kDa
Q96EF0,MTMR8_HUMAN,78919,70-80,70-80 kDa
Q969Z4,TR19L_HUMAN,46092,40-50,40-50 kDa
Q92565,RPGF5_HUMAN,67733,60-70,60-70 kDa
Q8WW12,PCNP_HUMAN,18925,10-20,10-20 kDa
Q96AX1,VP33A_HUMAN,67611,60-70,60-70 kDa
Q92752,TENR_HUMAN,149562,140-150,140-150 kDa
Q8WYL5,SSH1_HUMAN,115511,110-120,110-120 kDa
Q92535,PIGC_HUMAN,33583,30-40,30-40 kDa
Q96BD5,PF21A_HUMAN,74854,70-80,70-80 kDa
Q96BW5,PTER_HUMAN,39018,30-40,30-40 kDa
Q96EP0,RNF31_HUMAN,119652,110-120,110-120 kDa
Q8WWW8,GAB3_HUMAN,65589,60-70,60-70 kDa
Q8WXS5,CCG8_HUMAN,43313,40-50,40-50 kDa
Q92624,APBP2_HUMAN,66853,60-70,60-70 kDa
Q8WVX9,FACR1_HUMAN,59357,50-60,50-60 kDa
Q8WXU2,DAAF4_HUMAN,48527,40-50,40-50 kDa
Q96E92,Q96E92_HUMAN,23563,20-30,20-30 kDa
Q8WWX0,ASB5_HUMAN,36341,30-40,30-40 kDa
Q969K4,ABTB1_HUMAN,53979,50-60,50-60 kDa
Q96C92,ENTR1_HUMAN,47961,40-50,40-50 kDa
Q8WXI3,ASB10_HUMAN,50894,50-60,50-60 kDa
Q96AJ1,CLUA1_HUMAN,48125,40-50,40-50 kDa
Q96BT1,CC049_HUMAN,33461,30-40,30-40 kDa
Q96C11,FGGY_HUMAN,59993,50-60,50-60 kDa
Q96C57,CSTOS_HUMAN,28171,20-30,20-30 kDa
Q96CD0,FBXL8_HUMAN,40516,40-50,40-50 kDa
Q96EP5,DAZP1_HUMAN,43383,40-50,40-50 kDa
Q8WXX7,AUTS2_HUMAN,138982,130-140,130-140 kDa
Q8WX39,LCN9_HUMAN,20285,20-30,20-30 kDa
Q92743,HTRA1_HUMAN,51287,50-60,50-60 kDa
Q92913,FGF13_HUMAN,27564,20-30,20-30 kDa
Q96CP2,FWCH2_HUMAN,14564,10-20,10-20 kDa
Q8WXX0,DYH7_HUMAN,461159,460-470,460-470 kDa
Q8WYN3,CSRN3_HUMAN,64900,60-70,60-70 kDa
Q93034,CUL5_HUMAN,90955,90-100,90-100 kDa
Q8WWB3,DYDC1_HUMAN,20893,20-30,20-30 kDa
Q96DT5,DYH11_HUMAN,520369,520-530,520-530 kDa
Q8WXD5,GEMI6_HUMAN,18824,10-20,10-20 kDa
Q92990,GLMN_HUMAN,68208,60-70,60-70 kDa
Q93063,EXT2_HUMAN,82255,80-90,80-90 kDa
Q969W3,F104A_HUMAN,19484,10-20,10-20 kDa
Q96D16,Q96D16_HUMAN,26945,20-30,20-30 kDa
Q92914,FGF11_HUMAN,25005,20-30,20-30 kDa
Q96A11,G3ST3_HUMAN,48956,40-50,40-50 kDa
Q8WWY8,LIPH_HUMAN,50859,50-60,50-60 kDa
Q96AB3,ISOC2_HUMAN,22337,20-30,20-30 kDa
Q92968,PEX13_HUMAN,44130,40-50,40-50 kDa
Q96CS7,PKHB2_HUMAN,24736,20-30,20-30 kDa
Q96DP5,FMT_HUMAN,43832,40-50,40-50 kDa
Q93100,KPBB_HUMAN,124884,120-130,120-130 kDa
Q969R2,OSBP2_HUMAN,101266,100-110,100-110 kDa
Q96A47,ISL2_HUMAN,39768,30-40,30-40 kDa
Q96AZ6,ISG20_HUMAN,20363,20-30,20-30 kDa
Q96DU7,IP3KC_HUMAN,75207,70-80,70-80 kDa
Q96BK5,PINX1_HUMAN,37035,30-40,30-40 kDa
Q8WVT3,TPC12_HUMAN,79375,70-80,70-80 kDa
Q92956,TNR14_HUMAN,30392,30-40,30-40 kDa
Q969V4,TEKT1_HUMAN,48283,40-50,40-50 kDa
Q92664,TF3A_HUMAN,41515,40-50,40-50 kDa
Q96A99,PTX4_HUMAN,52339,50-60,50-60 kDa
Q96BW9,TAM41_HUMAN,51067,50-60,50-60 kDa
Q8WYP5,ELYS_HUMAN,252498,250-260,250-260 kDa
Q8WWI5,CTL1_HUMAN,73302,70-80,70-80 kDa
Q8WYN0,ATG4A_HUMAN,45378,40-50,40-50 kDa
Q96DN7,Q96DN7_HUMAN,16339,10-20,10-20 kDa
Q8WXS4,CCGL_HUMAN,20932,20-30,20-30 kDa
Q8WXK3,ASB13_HUMAN,30007,30-40,30-40 kDa
Q96DC0,Q96DC0_HUMAN,26982,20-30,20-30 kDa
Q96DN0,ERP27_HUMAN,30480,30-40,30-40 kDa
Q92556,ELMO1_HUMAN,83829,80-90,80-90 kDa
Q92974,ARHG2_HUMAN,111543,110-120,110-120 kDa
Q8WVS4,DC2I1_HUMAN,122571,120-130,120-130 kDa
Q8WXH4,ASB11_HUMAN,35367,30-40,30-40 kDa
Q92484,ASM3A_HUMAN,51260,50-60,50-60 kDa
Q92506,DHB8_HUMAN,26974,20-30,20-30 kDa
Q8WXC6,CSN9_HUMAN,6211,0-10,0-10 kDa
Q92520,FAM3C_HUMAN,24680,20-30,20-30 kDa
Q92845,KIFA3_HUMAN,91205,90-100,90-100 kDa
Q92817,EVPL_HUMAN,231604,230-240,230-240 kDa
Q96C23,GALM_HUMAN,37766,30-40,30-40 kDa
Q92615,LAR4B_HUMAN,80552,80-90,80-90 kDa
Q92806,KCNJ9_HUMAN,44020,40-50,40-50 kDa
Q96A46,MFRN2_HUMAN,39272,30-40,30-40 kDa
Q96EK5,KBP_HUMAN,71814,70-80,70-80 kDa
Q8WVV9,HNRLL_HUMAN,60083,60-70,60-70 kDa
Q96AA8,JKIP2_HUMAN,94934,90-100,90-100 kDa
Q96AB6,NTAN1_HUMAN,34677,30-40,30-40 kDa
Q8WW32,HMGB4_HUMAN,22490,20-30,20-30 kDa
Q96CB8,INT12_HUMAN,48808,40-50,40-50 kDa
Q8WVZ3,Q8WVZ3_HUMAN,5175,0-10,0-10 kDa
Q92569,P55G_HUMAN,54448,50-60,50-60 kDa
Q92828,COR2A_HUMAN,59763,50-60,50-60 kDa
Q93015,NAA80_HUMAN,31445,30-40,30-40 kDa
Q969H8,MYDGF_HUMAN,18795,10-20,10-20 kDa
Q969L4,LSM10_HUMAN,14080,10-20,10-20 kDa
Q96DS5,Q96DS5_HUMAN,6652,0-10,0-10 kDa
Q96EN8,MOCOS_HUMAN,98120,90-100,90-100 kDa
Q96BZ8,LENG1_HUMAN,30529,30-40,30-40 kDa
Q96CW5,GCP3_HUMAN,103571,100-110,100-110 kDa
Q92628,K0232_HUMAN,154789,150-160,150-160 kDa
Q8WWQ2,HPSE2_HUMAN,66596,60-70,60-70 kDa
Q92613,JADE3_HUMAN,93808,90-100,90-100 kDa
Q8WW24,TEKT4_HUMAN,50649,50-60,50-60 kDa
Q92575,UBXN4_HUMAN,56778,50-60,50-60 kDa
Q92759,TF2H4_HUMAN,52186,50-60,50-60 kDa
Q8WZ42,TITIN_HUMAN,3816030,3810-3820,3810-3820 kDa
Q969S6,TM203_HUMAN,15760,10-20,10-20 kDa
Q8WWZ1,IL1FA_HUMAN,16943,10-20,10-20 kDa
